STATUS | wrapper  | 2018/08/03 21:32:20 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12) [xinwei-wrapper-example-1.0-SNAPSHOT.jar:na]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at java.lang.reflect.Method.invoke(Method.java:497) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:325) [wrapper.jar:3.5.28]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 
INFO   | jvm 1    | 2018/08/03 21:37:18 | 2018-08-03 21:37:18.103 ERROR 33507 --- [erSimpleAppMain] o.apache.catalina.core.StandardService   : Failed to start connector [Connector[HTTP/1.1-80]]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 
INFO   | jvm 1    | 2018/08/03 21:37:18 | org.apache.catalina.LifecycleException: Failed to start component [Connector[HTTP/1.1-80]]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:153) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.apache.catalina.core.StandardService.addConnector(StandardService.java:239) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.addPreviouslyRemovedConnectors(TomcatEmbeddedServletContainer.java:194) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:151) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.startEmbeddedServletContainer(EmbeddedWebApplicationContext.java:293) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.finishRefresh(EmbeddedWebApplicationContext.java:141) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:541) [spring-context-4.2.5.RELEASE.jar:4.2.5.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:766) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12) [xinwei-wrapper-example-1.0-SNAPSHOT.jar:na]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at java.lang.reflect.Method.invoke(Method.java:497) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:325) [wrapper.jar:3.5.28]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | Caused by: org.apache.catalina.LifecycleException: service.getName(): "Tomcat";  Protocol handler start failed
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.apache.catalina.connector.Connector.startInternal(Connector.java:993) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:147) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	... 19 common frames omitted
INFO   | jvm 1    | 2018/08/03 21:37:18 | Caused by: java.net.BindException: 地址已在使用
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.nio.ch.Net.bind0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.nio.ch.Net.bind(Net.java:437) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.nio.ch.Net.bind(Net.java:429) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.nio.ch.ServerSocketChannelImpl.bind(ServerSocketChannelImpl.java:223) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.nio.ch.ServerSocketAdaptor.bind(ServerSocketAdaptor.java:74) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.apache.tomcat.util.net.NioEndpoint.bind(NioEndpoint.java:340) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.apache.tomcat.util.net.AbstractEndpoint.start(AbstractEndpoint.java:765) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.apache.coyote.AbstractProtocol.start(AbstractProtocol.java:473) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.apache.catalina.connector.Connector.startInternal(Connector.java:986) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	... 20 common frames omitted
INFO   | jvm 1    | 2018/08/03 21:37:18 | 
INFO   | jvm 1    | 2018/08/03 21:37:18 | 2018-08-03 21:37:18.113  INFO 33507 --- [erSimpleAppMain] o.apache.catalina.core.StandardService   : Stopping service Tomcat
INFO   | jvm 1    | 2018/08/03 21:37:18 | 2018-08-03 21:37:18.132 ERROR 33507 --- [erSimpleAppMain] o.s.boot.SpringApplication               : Application startup failed
INFO   | jvm 1    | 2018/08/03 21:37:18 | 
INFO   | jvm 1    | 2018/08/03 21:37:18 | org.springframework.boot.context.embedded.EmbeddedServletContainerException: Unable to start embedded Tomcat servlet container
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:165) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.startEmbeddedServletContainer(EmbeddedWebApplicationContext.java:293) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.finishRefresh(EmbeddedWebApplicationContext.java:141) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:541) ~[spring-context-4.2.5.RELEASE.jar:4.2.5.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:766) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12) [xinwei-wrapper-example-1.0-SNAPSHOT.jar:na]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at java.lang.reflect.Method.invoke(Method.java:497) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:325) [wrapper.jar:3.5.28]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 21:37:18 | Caused by: java.lang.IllegalStateException: Tomcat connector in failed state
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:159) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 21:37:18 | 	... 16 common frames omitted
INFO   | jvm 1    | 2018/08/03 21:37:18 | 
INFO   | jvm 1    | 2018/08/03 21:37:18 | 2018-08-03 21:37:18.139  INFO 33507 --- [erSimpleAppMain] .b.l.ClasspathLoggingApplicationListener : Application failed to start with classpath: [file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/aopalliance-1.0.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/classmate-1.1.0.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/freemarker-2.3.23.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/hibernate-validator-5.2.4.Final.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jackson-annotations-2.6.0.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jackson-core-2.6.5.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jackson-databind-2.6.5.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jboss-logging-3.2.1.Final.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jcl-over-slf4j-1.7.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jul-to-slf4j-1.7.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/log4j-over-slf4j-1.7.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/logback-classic-1.1.5.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/logback-core-1.1.5.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/slf4j-api-1.7.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/snakeyaml-1.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-aop-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-beans-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-autoconfigure-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-freemarker-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-logging-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-tomcat-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-validation-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-web-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-context-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-context-support-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-core-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-expression-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-web-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-webmvc-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/tomcat-embed-core-8.0.32.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/tomcat-embed-el-8.0.32.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/tomcat-embed-logging-juli-8.0.32.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/tomcat-embed-websocket-8.0.32.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/validation-api-1.1.0.Final.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/wrapper.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/xinwei-wrapper-example-1.0-SNAPSHOT.jar]
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp: 
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: Encountered an error running main:
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: org.springframework.boot.context.embedded.EmbeddedServletContainerException: Unable to start embedded Tomcat servlet container
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:165)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.startEmbeddedServletContainer(EmbeddedWebApplicationContext.java:293)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.finishRefresh(EmbeddedWebApplicationContext.java:141)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:541)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:766)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180)
INFO   | jvm 1    | 2018/08/03 21:37:18 | WrapperSimpleApp Error: 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12)
